TELERIDE_NUMBER,STOP_NAME,STATUS,CREATE_DT_UTC,MOD_DT_UTC,GLOBALID,POINT
4338,WB 26 AV NE @ Rundlehill DR,ACTIVE,2024/09/29,2024/09/29,ea4405fb-086f-4821-8623-98bebccb3ee9,POINT (-113.9703797 51.0781831)
5513,SB 14 ST NW @ Kensington RD,ACTIVE,2024/09/29,2024/09/29,5bc350b0-6abf-48e0-a7db-1bfe98feec68,POINT (-114.094869 51.0521575)
7861,SB Hidden Valley DR @ 200 Hidden Valley PL NW,ACTIVE,2024/09/29,2024/09/29,225180c5-ede2-4c17-8ef0-42a795aefade,POINT (-114.0976705 51.1441898)
6880,WB 64 AV NE @ Hunterhorn RD,ACTIVE,2024/09/29,2024/09/29,f65ebf01-98df-4d17-8ed5-c2522d253d1b,POINT (-114.0539312 51.110696)
2385,NB 14 ST NE @ 120 AV NE,ACTIVE,2024/09/29,2024/09/29,994688ef-3d39-4da9-83e7-942f1cb6197e,POINT (-114.0246435 51.1632655)
6729,WB 14 AV NW @ 14 ST NW,ACTIVE,2024/09/29,2024/09/29,55b9755f-4163-48e6-9ad7-e570b38b2695,POINT (-114.0980798 51.0644793)
5267,NB 11 ST SE @ Heritage Meadows WY,ACTIVE,2024/09/29,2024/09/29,b9878ffd-a536-4c8e-8fa3-88ba13ca885d,POINT (-114.0411592 50.984669)
9407,4th Street NW Station (EB),ACTIVE,2024/09/29,2024/09/29,8e8aca22-d851-423a-8d7e-2dcebfc5a851,POINT (-114.0709523 51.066756)
8328,EB 5 AV SW @ 8 ST SW,INACTIVE,2024/09/29,2024/09/29,45bda453-42d1-4527-9793-0792543e23ba,POINT (-114.0802682 51.0487801)
6877,Richmond Rd Terminal SB,ACTIVE,2024/09/29,2024/09/29,5035ce4f-997f-4ed8-ab2c-93993920cd73,POINT (-114.1602643 51.0184795)
7370,EB Kensington RD @ 18 ST NW,ACTIVE,2024/09/29,2024/09/29,7e22957f-3c7a-47d3-9c33-1cde97133913,POINT (-114.1025288 51.0524467)
8190,SB 36 ST SE @ 56 AV SE,INACTIVE,2024/09/29,2024/09/29,caa80bb5-30c3-4327-aeb4-f5c936645a65,POINT (-113.9817183 51.001605)
9797,EB 5 AV SW @ 7 ST SW,INACTIVE,2024/09/29,2024/09/29,599cbb82-48a9-4267-8691-baa27b490554,POINT (-114.0789438 51.048738)
8046,NB 10 ST NW @ 5 AV NW,ACTIVE,2024/09/29,2024/09/29,f7ecd4a6-e12a-4df3-abc5-f9bfbd648686,POINT (-114.0858013 51.0574724)
3833,SB Tuscany WY @ Tuscany BV NW,ACTIVE,2024/09/29,2024/09/29,8da6beb7-40f4-4723-a611-7045f3731cc9,POINT (-114.2459299 51.1234563)
5001,WB 7 AV SW @ 1 ST SW,ACTIVE,2024/09/29,2024/09/29,5a51799e-6f7f-4fb7-b421-29d2efa22bc3,POINT (-114.0661223 51.0466814)
3601,NB 52 ST @ Mahogany ST SE,ACTIVE,2024/09/29,2024/09/29,af939a6e-52a8-40f1-95e4-8abd9cad026d,POINT (-113.9429684 50.897148)
9741,SB Auburn Bay BV @ Autumn VW SE,ACTIVE,2024/09/29,2024/09/29,ab4d5f7f-6cf9-4552-a390-0cce3b67bc73,POINT (-113.9696673 50.8920797)
9097,WB Canyon Meadows DR @ Lake Lucerne RD SE,ACTIVE,2024/09/29,2024/09/29,a5de2c41-0889-4d32-abae-5afebfaa070d,POINT (-114.0461319 50.9294665)
9953,Sirocco Park N Ride Terminal,INACTIVE,2024/09/29,2024/09/29,26e3d0ab-d856-4b07-803d-2a8885e0c3c6,POINT (-114.1668205 51.0379415)
6218,NB 36 ST SE @ 17 AV SE,INACTIVE,2024/09/29,2024/09/29,be976b23-ceab-484b-90c8-c32820a21959,POINT (-113.9813806 51.03862)
4512,NB Ogden RD @ S. of 50 AV SE,ACTIVE,2024/09/29,2024/09/29,688f9044-72c3-4913-9243-82a6171fed01,POINT (-114.0122703 51.0042349)
9872,EB Taravista DR @ Taracove RD NE,ACTIVE,2024/09/29,2024/09/29,07bb681e-f594-47c4-8815-033839bb700b,POINT (-113.9360548 51.120571)
5243,SB 10 ST NW@ 20 AV NW,ACTIVE,2024/09/29,2024/09/29,69d386a9-50e5-41d1-97c3-68b285a5d290,POINT (-114.0849855 51.0702247)
5289,NB Nose Hill DR @ Range DR NW,ACTIVE,2024/09/29,2024/09/29,f76bfe84-66cd-4751-afec-048eb45c24dd,POINT (-114.1957962 51.1262037)
2546,EB 88 AV NE @ 46 ST NE,ACTIVE,2024/09/29,2024/09/29,9dfbcd42-7b94-49a5-a574-797f7492a6a2,POINT (-113.9652455 51.1323014)
7641,EB 37 AV NE @ Temple DR NE,ACTIVE,2024/09/29,2024/09/29,82bcd7c1-82e9-4f26-87a9-95eb881edb31,POINT (-113.938648 51.0864407)
7864,WB Coventry DR @ Coventry CL NE,ACTIVE,2024/09/29,2024/09/29,d458e9dd-1e7f-4585-a36e-c91026072556,POINT (-114.0478687 51.1571272)
8888,Reserved for Rt 406,INACTIVE,2024/09/29,2024/09/29,f91810bf-34a0-4c4c-98a9-47f616f03b51,POINT (-114.0476791 51.0420825)
6758,NB Brentwood RD @ Brentwood Co-Op,ACTIVE,2024/09/29,2024/09/29,853519d8-a66e-4e4d-b094-1b1207feca65,POINT (-114.131401 51.087514)
9211,WB Evergreen DR @ Evergreen HL SW,ACTIVE,2024/09/29,2024/09/29,3c5cb1bc-436f-4b86-928b-26614caa00ea,POINT (-114.1001461 50.9276642)
4635,NB Warwick DR @ Westview DR SW,INACTIVE,2024/09/29,2024/09/29,1b9cb2a1-4cc5-471e-9d82-677ab5f4f530,POINT (-114.1572232 51.0485919)
9876,Crowfoot LRT Station,ACTIVE,2024/09/29,2024/09/29,d44ca867-a06c-4b07-aeef-63085de59379,POINT (-114.2079616 51.1235717)
8242,EB Sunmills DR @ Sunlake CL SE,ACTIVE,2024/09/29,2024/09/29,b252e6f4-cb47-4e5c-b516-dcb89d6865c8,POINT (-114.0451671 50.8984361)
6885,NB Edgevalley DR @ Edgemont BV NW,ACTIVE,2024/09/29,2024/09/29,d8b1228c-411e-42a6-b240-13b6bc4449a0,POINT (-114.14485 51.1276504)
1904,SB Skyview Shores MR @ Skyview Ranch DR NE,ACTIVE,2024/09/29,2024/09/29,ffd685b4-0ceb-4990-a9e5-13055e362e10,POINT (-113.9613012 51.1581727)
9002,WB 9th AV SE @ 9th St SE,INACTIVE,2024/09/29,2024/09/29,125dca8b-a45f-4cc4-a69f-ad038af2d10e,POINT (-114.040287 51.0431322)
2863,EB Heritage DR @ 11 ST SE,ACTIVE,2024/09/29,2024/09/29,e1720ffb-e8d0-47c4-8786-e44976b07734,POINT (-114.0385052 50.9869377)
3562,NB Shepard RD @ N. of Shepard PL SE,INACTIVE,2024/09/29,2024/09/29,94f93acb-daac-459a-8fbc-b9c86372af08,POINT (-113.9890541 50.9707955)
5751,SB Coventry Hills BV @ Country Village LD NE,ACTIVE,2024/09/29,2024/09/29,c0249797-bb0c-4777-ab11-6f85c48f52a1,POINT (-114.0527533 51.1570166)
4255,WB  Willingdon BV @ Wilmer RD SE,ACTIVE,2024/09/29,2024/09/29,0d897909-b2d2-4d66-aab5-5857f44bc936,POINT (-114.0545009 50.9524355)
6389,WB 32 AV NE @ S. Gate Spring Gardens,ACTIVE,2024/09/29,2024/09/29,eea13a69-ef60-4ef1-b83e-0347b3445448,POINT (-114.0420867 51.0815951)
3606,EB Mahogany BV @ Marine DR SE,ACTIVE,2024/09/29,2024/09/29,cb38d0ee-79e9-4d19-bad4-2f8504815f92,POINT (-113.9240464 50.9019344)
4969,EB 72 AV SE @ 48 ST SE,INACTIVE,2024/09/29,2024/09/29,ecf52561-3754-412c-ba2a-5d8f4f449eb8,POINT (-113.9635255 50.9894215)
6703,EB 50 AV SW @ Richard RD,ACTIVE,2024/09/29,2024/09/29,73c7bce4-af45-4988-977d-129774a744f7,POINT (-114.1285008 51.0086448)
6308,NB 36 ST SE @ 26 AV SE,INACTIVE,2024/09/29,2024/09/29,86131d22-676c-47ab-949e-b4fa65bff501,POINT (-113.9814231 51.0311642)
4228,WB Oakwood DR @ Oakmount WY SW,ACTIVE,2024/09/29,2024/09/29,8aa9a54b-8463-4d8c-89c8-e0317cc245c3,POINT (-114.1365146 50.9720617)
5122,SB 8 ST SW @ 7 AV SW ns,ACTIVE,2024/09/29,2024/09/29,1af672fc-7d70-400e-b418-24435e871f6b,POINT (-114.0812817 51.0471863)
6762,SB 12A ST SE @ Highfield CR,ACTIVE,2024/09/29,2024/09/29,729367cb-6a90-437a-9786-eeb7b93cc4ee,POINT (-114.0353731 51.0094833)
4637,NB Westminster DR @ 8 AV SW,INACTIVE,2024/09/29,2024/09/29,9746b959-ff64-4f5f-9489-b1151511f370,POINT (-114.1576985 51.0454913)
5533,SB Fairmount DR @ 92 AV SE,ACTIVE,2024/09/29,2024/09/29,2895da26-f3a7-4c4e-a378-91f367ae3dfa,POINT (-114.0592854 50.9702494)
7167,SB Scenic Acres DR @ Scandia RI NW,ACTIVE,2024/09/29,2024/09/29,60996379-1578-4209-9686-d91c0eac9d5a,POINT (-114.2200299 51.1118247)
7666,WB 4 AV SW @ 8 ST SW,ACTIVE,2024/09/29,2024/09/29,9c101529-cdec-433d-821f-1d6674ebf3e0,POINT (-114.0819068 51.0499544)
7600,EB Harvest Oak GA @ Harvest Hills BV NE,ACTIVE,2024/09/29,2024/09/29,acd5a29d-6fc3-4ac2-89cd-049198261855,POINT (-114.0627399 51.146843)
7332,EB Berkley DR @ Hunterview DR NW,INACTIVE,2024/09/29,2024/09/29,0f38f77c-416d-4671-acec-b7a916050639,POINT (-114.0840084 51.1265977)
8398,69 Street West LRT Station,INACTIVE,2024/09/29,2024/09/29,5dd2f4fa-ffc3-404b-8b17-f83a3ea8a30c,POINT (-114.1860988 51.0374002)
8737,SB Elbow DR @ 32 AV SW,ACTIVE,2024/09/29,2024/09/29,f22dc004-6725-4146-a8e7-01431e19df95,POINT (-114.0786819 51.0245622)
6422,WB Braeside DR@ Brookpark DR SW,ACTIVE,2024/09/29,2024/09/29,fcb6c041-f0d0-4ab4-aa10-da15b322bdc6,POINT (-114.109742 50.9542305)
5360,NB 20 ST SW@ 36 AV SW,ACTIVE,2024/09/29,2024/09/29,61208879-3226-46e7-a3e7-a76321b4dd0d,POINT (-114.1091279 51.0218839)
6763,SB Brentwood RD @ Brentwood Co-Op NW,ACTIVE,2024/09/29,2024/09/29,c0e0ad26-8a12-4b55-93e0-9a512f88a7a1,POINT (-114.1306007 51.0868072)
3985,WB Varsity DR @ Viscount DR NW,ACTIVE,2024/09/29,2024/09/29,fd3d6c83-03f7-47da-8083-491de3b5d91d,POINT (-114.152569 51.0930294)
5764,NB Crowchild TR @ Glenmore TR SW,ACTIVE,2024/09/29,2024/09/29,27344c18-2bd5-4108-b26a-fb061d61db3e,POINT (-114.1177606 51.0008965)
3590,WB Mahogany BV @ Mahogany WY SE,ACTIVE,2024/09/29,2024/09/29,6839d292-3cd6-4cf2-beb3-2457cd083cf4,POINT (-113.926255 50.9023551)
9408,EB 16 AV NW @ 2 ST NW,ACTIVE,2024/09/29,2024/09/29,e66350da-9b42-44ff-8b0d-07488359bafc,POINT (-114.0667551 51.066827)
7128,NB Varsity Estates DR @ Varsity Estates CR NW,ACTIVE,2024/09/29,2024/09/29,54b01f7f-3b90-4a32-bd8e-34d5b05dcc1a,POINT (-114.1785469 51.1069267)
5196,SB Elbow DR @ 89 AV SW,ACTIVE,2024/09/29,2024/09/29,cc4d74b4-5e66-4e14-a6b8-54b87852cbff,POINT (-114.0846294 50.9731969)
9062,NB Northmount DR @ 44 AV NW,ACTIVE,2024/09/29,2024/09/29,fc9a3f40-0044-440b-b6d5-74504c480595,POINT (-114.0794921 51.0937439)
8042,EB 2 AV NW @ 8 ST NW,INACTIVE,2024/09/29,2024/09/29,2cfa1785-bdb1-4696-a371-2f88e4d3f595,POINT (-114.0809556 51.056227)
6705,EB California BV @ 68 ST NE,ACTIVE,2024/09/29,2024/09/29,e1231d76-69ea-4b1e-90bc-bc62b52b300c,POINT (-113.9343132 51.0725196)
2121,WB Auburn Bay DR @ Auburn Glen GR SE,ACTIVE,2024/09/29,2024/09/29,f5e6fc96-75d3-4ed0-a139-028510e683d7,POINT (-113.9530376 50.8980178)
5423,WB 58 AV SW @ Chinook Centre,ACTIVE,2024/09/29,2024/09/29,c49fca19-44e7-4104-9fcb-95d2aad498dd,POINT (-114.0768131 51.0014524)
5856,NB 20A ST SE @ 74 AV SE,ACTIVE,2024/09/29,2024/09/29,0cd31f14-1542-4051-bdac-18e03dbba6e5,POINT (-114.01008 50.9866475)
9072,WB Southport WY @ Southport RD SW,ACTIVE,2024/09/29,2024/09/29,f7ae1e5f-a662-459c-bf89-cf0ae0e61650,POINT (-114.0736986 50.9578478)
5505,SB 14 ST NW @ 20 AV NW,ACTIVE,2024/09/29,2024/09/29,afc0cf5a-ccb8-4e55-977e-ee7d0b9cf08e,POINT (-114.0949842 51.0699161)
7207,NB Edgemont BV @ Edgepark BV NW,ACTIVE,2024/09/29,2024/09/29,c58c3a94-47a4-463c-937d-1e2d33537f0f,POINT (-114.150357 51.1255002)
8277,WB 17 AV SE @ 28 ST SE,INACTIVE,2024/09/29,2024/09/29,afe97966-034e-412f-bed0-b4e01b8d6992,POINT (-113.9936534 51.0379112)
2157,NB 23 ST NE @ 35 AV NE,ACTIVE,2024/09/29,2024/09/29,c095046b-b776-4ad4-882b-3b032b0e1666,POINT (-114.0049899 51.083995)
2884,NB 24 ST @ Palliser DR SW,ACTIVE,2024/09/29,2024/09/29,614707c1-4704-48a7-8ec2-c2710274679c,POINT (-114.1176675 50.9691054)
3563,SB Shepard RD @ N. of Shepard PL SE,INACTIVE,2024/09/29,2024/09/29,3296f82d-0978-4260-bf86-fc88d51ab7f9,POINT (-113.9892969 50.9705877)
5217,NB 4 ST SW@ 25 AV SW,ACTIVE,2024/09/29,2024/09/29,581779e7-c9e8-42dc-97d3-1117dee49911,POINT (-114.0714124 51.0303707)
9917,NB Nose Hill DR @ Hawkwood RD NW,ACTIVE,2024/09/29,2024/09/29,3a7bd45c-2f75-42f0-9be2-39fae7e98cf5,POINT (-114.1912027 51.1305043)
5815,WB Scenic Acres GA @ Scenic WY NW,ACTIVE,2024/09/29,2024/09/29,04a6058d-5cd5-45e3-972f-c003da03a55d,POINT (-114.210552 51.1145041)
2739,EB Nosehill Dr @ Tuscany Hill NW,ACTIVE,2024/09/29,2024/09/29,f65b7d62-0ed9-41a9-b360-d59eaf36680f,POINT (-114.2431482 51.1070252)
3747,Sarcee Road Station (EB),ACTIVE,2024/09/29,2024/09/29,a9ba0a54-af8a-4d2c-8746-d6e878031494,POINT (-114.1404849 51.0123408)
5797,NB Crowchild TR @ N. of Flanders AV SW,ACTIVE,2024/09/29,2024/09/29,f6e61c59-a4d7-4b95-b181-4303b7548ce4,POINT (-114.1176597 51.0190726)
6367,SB Crowchild TR @ Kensington RD NW,ACTIVE,2024/09/29,2024/09/29,51eb5094-b1f4-479d-a955-dbe1558a05f0,POINT (-114.1182132 51.0528977)
7318,SB 16 ST SE @ 3 AV SE,ACTIVE,2024/09/29,2024/09/29,77ee30d5-b3e4-4fd8-8b6d-29dae85e73fc,POINT (-114.0149344 51.0506363)
8309,NB Queensland DR @ Queensland GA SE,ACTIVE,2024/09/29,2024/09/29,879bf40d-f23f-4393-8579-cd7e3a92d53b,POINT (-114.0284434 50.9345403)
2488,Fairmount Drive Station (EB),ACTIVE,2024/09/29,2024/09/29,f64440ce-b5bc-4739-a158-557cadb41337,POINT (-114.0605273 50.9794547)
8463,SB 29 ST NW @ Hospital DR,INACTIVE,2024/09/29,2024/09/29,4949c912-a8eb-485c-9604-3a7612dd16ee,POINT (-114.1296513 51.065934)
2413,WB 104 AV NE @ 36 ST NE,ACTIVE,2024/09/29,2024/09/29,ad695c4b-f10f-4c38-b36e-47a282e9aa26,POINT (-113.9787598 51.1472027)
3441,NB @ Rocky Ridge Recreation Centre,ACTIVE,2024/09/29,2024/09/29,bbe958a2-9b6c-4f28-a2a1-61840e0e1e77,POINT (-114.2322102 51.1576972)
8039,WB 7 AV NW @ 5A ST NW,INACTIVE,2024/09/29,2024/09/29,66197bb4-c24b-405b-be13-d4e0dc916a84,POINT (-114.0755939 51.059322)
6910,EB 21 ST @ River Rock CR SE,ACTIVE,2024/09/29,2024/09/29,e73ccf3f-dcf4-43c4-b418-7a55b35457a0,POINT (-114.0125196 50.9664171)
4592,SB Harvest Hills BV @ Panamount GA NW,ACTIVE,2024/09/29,2024/09/29,f163033f-2db1-4095-b1e4-62bd09099752,POINT (-114.0697578 51.1556992)
5527,NB Centre ST N @ 78 AV N,INACTIVE,2024/09/29,2024/09/29,fbfa8095-680d-4f12-baf2-3816ac322872,POINT (-114.0712158 51.1234265)
4136,EB 34 AV SE @ 26A ST SE,ACTIVE,2024/09/29,2024/09/29,0352cc5d-ad18-44fb-a41d-bb9373554b1a,POINT (-113.9950803 51.0230971)
9492,WB 116 AV SE @ 44 ST SE,INACTIVE,2024/09/29,2024/09/29,10e6d5c4-6477-4ea7-8f14-70cb4d740415,POINT (-113.9728019 50.9471874)
2414,EB 104 AV NE @ 36 ST NE,ACTIVE,2024/09/29,2024/09/29,b7563b41-979a-44c5-8cbe-36cdc0e31b9e,POINT (-113.9803768 51.1469027)
4457,NB Harvest Hills BV @ 96 AV NE,ACTIVE,2024/09/29,2024/09/29,fd9dd1cf-0662-4ae4-9df6-e3d8d24d047c,POINT (-114.0677131 51.1432207)
6025,EB 12 AV NE @ 33 ST NE,INACTIVE,2024/09/29,2024/09/29,459835e6-9aa7-4f4f-a1cb-e3cb416c23c0,POINT (-113.9851598 51.0625814)
9377,EB Coventry Hills WY @ Coventry Hills BV NE,ACTIVE,2024/09/29,2024/09/29,506885c1-958d-4c92-886a-37b1b00f1ab0,POINT (-114.0555939 51.1633935)
3950,WB 9 AV SE @ 9 ST SE,INACTIVE,2024/09/29,2024/09/29,a7476195-ffd2-4601-aefd-c5af85384704,POINT (-114.0402107 51.0430979)
7466,WB 6 AV SE @ 1 ST SE,ACTIVE,2024/09/29,2024/09/29,9b3e1443-92a3-47aa-9842-d0a5b2080f95,POINT (-114.0599588 51.047479)
5520,SB 1 ST SE @ 17 AV SE,ACTIVE,2024/09/29,2024/09/29,727b9d8e-de49-4fc3-9f6a-197a7bc833c0,POINT (-114.0612762 51.0374918)
2897,North Pointe Terminal  I,ACTIVE,2024/09/29,2024/09/29,ef29a969-678b-49c3-9c24-b426aa7fb441,POINT (-114.0693511 51.1578954)
7658,WB California BV @ Catalina BV NE,ACTIVE,2024/09/29,2024/09/29,a279e712-09c5-4bcc-a735-6116e374af5e,POINT (-113.9327121 51.0725495)
4416,WB 42 AV SE @ Cleveland CR SE,ACTIVE,2024/09/29,2024/09/29,ec1766cb-0484-4d3f-b9be-69d03031b1a6,POINT (-114.0539939 51.0160083)
6507,EB 9 AV SE @ 6 ST SE,INACTIVE,2024/09/29,2024/09/29,42fd8f9e-d6b0-41c7-a889-9baac1481da0,POINT (-114.0485635 51.0440163)
2052,EB Nolan Hill BV @ Nolanshire GR NW,ACTIVE,2024/09/29,2024/09/29,3efe1ad6-ab2c-4886-89f4-0ccf267b9e64,POINT (-114.1640341 51.1726715)
2117,NB McKenzie Towne Terminal,INACTIVE,2024/09/29,2024/09/29,437a9e1b-4bfb-4904-a7d6-f0837dbb96bf,POINT (-113.9571373 50.9154991)
3000,Corner Meadows GT @ Corner Meadows CM NE,INACTIVE,2024/09/29,2024/09/29,858ff7da-aa3d-4b3f-83f2-465b1fa7d9fa,POINT (-113.9334986 51.1524741)
5319,EB 26 AV SW@ 37 ST SW,ACTIVE,2024/09/29,2024/09/29,9275c538-df98-4daa-8c77-bac900ab3794,POINT (-114.1404901 51.0299779)
9527,EB Taradale DR @ Tararidge DR NE,ACTIVE,2024/09/29,2024/09/29,8e5b8383-7be8-474f-bc58-eb413dbe5d59,POINT (-113.9399802 51.1138386)
3581,SB Cranford DR @ Cranford CR SE,INACTIVE,2024/09/29,2024/09/29,aaac2ca6-97e4-428c-a10c-57e31177eab9,POINT (-113.9686383 50.8758012)
5729,NB Russet RD @ 8 AV NE,ACTIVE,2024/09/29,2024/09/29,85cf4977-7779-4062-8d86-f7f344bce2ca,POINT (-114.0406507 51.0600249)
5614,NB 69 ST SW @ Westside Rec Ctr Entrance,INACTIVE,2024/09/29,2024/09/29,4d4bcb52-0ba7-49d3-b187-224e4d67a7e5,POINT (-114.1873552 51.0350289)
9735,NB Auburn Bay BV @ Auburn Bay CM SE,ACTIVE,2024/09/29,2024/09/29,d59ea8f5-c78e-4b20-aeff-af656bbfedec,POINT (-113.9685826 50.8915909)
3503,NB 52 ST SE @ Mahogany GA,INACTIVE,2024/09/29,2024/09/29,d115ffcc-a157-4754-80c9-beec1c633fc9,POINT (-113.9446142 50.900165)
8106,SB Sandstone DR @ Sandpiper RD NW,ACTIVE,2024/09/29,2024/09/29,2248b96d-ef5b-4bbd-a6cf-c63303f5241d,POINT (-114.0999785 51.139309)
9324,SB Lake Fraser DR @ N. End of Avenida PL SE,ACTIVE,2024/09/29,2024/09/29,9d7e78b1-e872-45d1-ac81-bb4012ff0d4f,POINT (-114.0682414 50.9427341)
9714,WB Panamount BV @ Harvest Hills BV N,ACTIVE,2024/09/29,2024/09/29,1946c410-4360-495b-9fca-16aa7b5129d1,POINT (-114.071961 51.1602068)
3421,NB Mahogany BV @ Masters CR  SE (n. leg),ACTIVE,2024/09/29,2024/09/29,28c088c2-9f7d-4dfa-9534-bb6c659c822e,POINT (-113.9103803 50.898817)
6611,NB 77 ST NW @ 36 AV NW,ACTIVE,2024/09/29,2024/09/29,db7cd263-5135-4535-bbc0-cc0a6248bd60,POINT (-114.1991877 51.0859802)
6081,EB Silver Springs RD @ Nose Hill DR NW,ACTIVE,2024/09/29,2024/09/29,6a5e28cf-a5d5-4499-abc1-7844fde7e415,POINT (-114.2091159 51.1094059)
5032,SB 4 ST NW @ 36 AV NW,ACTIVE,2024/09/29,2024/09/29,4ca28c95-74c7-4e9d-8035-63d203988a2d,POINT (-114.0716861 51.0848145)
8858,WB Valley Ridge DR @ Valley Stream CL NW,ACTIVE,2024/09/29,2024/09/29,558dd5a5-7945-4a21-970e-4b8507e3a0fa,POINT (-114.2631558 51.0914898)
7093,NB 49 ST NW @ S. of 40 AV NW,ACTIVE,2024/09/29,2024/09/29,9e3756d3-3b28-40d5-ba0a-3bf3ea10a4c4,POINT (-114.1585322 51.0868603)
4371,EB Memorial DR @ 47 ST SE,ACTIVE,2024/09/29,2024/09/29,85d92809-e44b-4395-b7ea-00ea9a5d3b06,POINT (-113.963023 51.0527249)
2455,EB Seton DR @ Main ST SE,ACTIVE,2024/09/29,2024/09/29,b0922b84-1de3-4354-92a9-c6a91c664dff,POINT (-113.9506216 50.876724)
7605,WB Falshire DR @ Falton DR NE,ACTIVE,2024/09/29,2024/09/29,8df0eacd-fedc-4e07-a894-7005e004f9f1,POINT (-113.9415717 51.1064054)
112112,Crescent Heights High School,ACTIVE,2024/09/29,2024/09/29,bf5c99fd-4b41-4513-8f29-b9648d86e924,POINT (-114.0651582 51.0609312)
4627,SB Spruce DR @ Cedar CR SW,ACTIVE,2024/09/29,2024/09/29,45421e80-cf83-44ab-87cb-309bc4f8a169,POINT (-114.1352279 51.0477576)
6372,SB 37 ST SW @ Richmond RD,ACTIVE,2024/09/29,2024/09/29,eebe4179-9f18-4aa6-b55f-f903833adb89,POINT (-114.1413964 51.0217429)
9851,SB New Brighton DR @ New Brighton CI SE,ACTIVE,2024/09/29,2024/09/29,7f1c5480-ac92-4ef3-99ee-26f578911335,POINT (-113.9548915 50.9197087)
2234,WB 6 AV @ 1 ST SE,ACTIVE,2024/09/29,2024/09/29,089a54e6-0b05-419f-b3d5-7c1b87b0287e,POINT (-114.0614681 51.0475305)
5310,WB 26 AV SW@ 29 ST SW,ACTIVE,2024/09/29,2024/09/29,121bff02-c9cd-4a9c-8067-64b4a937bf7a,POINT (-114.130153 51.0301381)
8562,SB Sunnyside CTrain Station,ACTIVE,2024/09/29,2024/09/29,8c112dba-04a9-401f-b3be-128c8f79b25a,POINT (-114.0844879 51.0563422)
3470,Tuscany Station - Rocky Ridge Terminal,ACTIVE,2024/09/29,2024/09/29,fa171a8f-cc30-4186-8836-f40bb09d0484,POINT (-114.2345282 51.1348476)
4092,SB Valley Ridge BV @ Trans Canada Highway NW,INACTIVE,2024/09/29,2024/09/29,78dbbc86-ffff-4f3b-b688-7c676203e6e3,POINT (-114.2489598 51.0878644)
6979,WB 50 AV SW @ Crowchild TR,ACTIVE,2024/09/29,2024/09/29,6b5f5fbc-26e3-46d5-a29c-99bc40976f9c,POINT (-114.1225329 51.0087767)
7614,WB Harvest Hills DR @ Harvest Park GA NE,ACTIVE,2024/09/29,2024/09/29,69d4c925-2146-4008-a7e2-9b4da6b69caa,POINT (-114.0580547 51.1433881)
6999,EB 5 AV SW @ 6 ST SW,ACTIVE,2024/09/29,2024/09/29,abee323e-a4a5-4591-a341-e4f98f5b9c09,POINT (-114.0764493 51.0486935)
2541,SB 60 ST NE @ Cornerstone AV,INACTIVE,2024/09/29,2024/09/29,0d0014d4-7bb4-46a9-b21d-4424dd9eb30a,POINT (-113.9470682 51.1606028)
4138,NB 26 ST SE @ Doverglen CR,ACTIVE,2024/09/29,2024/09/29,68e30e51-f18c-4709-a85c-3b71f187e4bf,POINT (-113.99889 51.0213511)
9175,WB Southland DR @ Brookpark BV SW,ACTIVE,2024/09/29,2024/09/29,45689e9d-cd62-4478-942c-864b9f461c1e,POINT (-114.1101606 50.9614818)
2410,NB Cityscape GA @ Cityscape DR,ACTIVE,2024/09/29,2024/09/29,98e92b90-c681-4d20-962c-35f9fdc741f8,POINT (-113.9581681 51.1528121)
7555,SB 28 ST NE @ 3 AV NE,ACTIVE,2024/09/29,2024/09/29,2b2d2ac8-3ab7-4ea4-8370-9715186de8d4,POINT (-113.9933824 51.0539873)
9333,NB Bonaventure DR @ Lake Fraser WY SE,ACTIVE,2024/09/29,2024/09/29,e473faba-89d3-4ef3-8c0a-efdb7389ed9a,POINT (-114.0633661 50.9396702)
4263,EB Acadia DR @ Ancourt  RD SE,ACTIVE,2024/09/29,2024/09/29,e9b12af1-6274-4925-8800-2945f5c57638,POINT (-114.0529908 50.9720155)
8247,EB Sun Harbour RD @ Sunmills DR SE,INACTIVE,2024/09/29,2024/09/29,a969662d-f222-46d6-bd3a-0676c478515a,POINT (-114.0268476 50.9006511)
6745,EB Bowness RD @ 77 ST NW,ACTIVE,2024/09/29,2024/09/29,340dc44a-34e1-49ed-85d7-96a71f72ca0f,POINT (-114.1986295 51.0888361)
5585,SB Carleton ST @ Premier WY SW,ACTIVE,2024/09/29,2024/09/29,ad044283-955d-435b-8068-138ba1d0bce9,POINT (-114.0904439 51.0257733)
8362,EB Country Hills DR @ Country Hills WY NW,ACTIVE,2024/09/29,2024/09/29,d9f50572-82ce-465a-ab97-a46be13bee8b,POINT (-114.0669575 51.150241)
8185,SB 44 ST SE @ 68 AV SE,ACTIVE,2024/09/29,2024/09/29,5c57aaa7-9e91-455b-9fd5-22f210ee5de6,POINT (-113.9702118 50.9935441)
2568,NB 34 ST @ 62 AV SW,INACTIVE,2024/09/29,2024/09/29,77986369-4fa2-4f51-9d95-de4eeaa64a93,POINT (-114.1362717 50.9970444)
4462,NB 44 ST SE @ 8 AV SE,ACTIVE,2024/09/29,2024/09/29,f28a6bb3-e13c-4ae2-8ffb-7fa4c1a10870,POINT (-113.9698749 51.045491)
